date,volailler_paris_ca_ttc_base_100k,train_valid_test
2022-06-09,144.4588791735608,train
2022-06-10,333.20790776697214,train
2022-06-11,389.88239681745335,train
2022-06-12,217.19335901870647,train
2022-06-13,93.41074119621491,train
2022-06-14,67.86930692645204,train
2022-06-15,66.72319837451707,train
2022-06-16,106.69518123000658,train
2022-06-17,144.63542619797502,train
2022-06-18,273.33531278243004,train
2022-06-19,209.72628815003927,train
2022-06-20,214.0676084225202,train
2022-06-21,74.46521952710809,train
2022-06-22,78.77180923740917,train
2022-06-23,78.32320614258614,train
2022-06-24,155.2542955844634,train
2022-06-25,368.8385703499808,train
2022-06-26,214.55962472006806,train
2022-06-27,92.7971679310376,train
2022-06-28,62.09535096405239,train
2022-06-29,91.92311544951144,train
2022-06-30,404.95546080350715,train
2022-07-01,181.16908339765965,train
2022-07-02,521.9714074279584,train
2022-07-03,89.52670665910196,train
2022-07-04,106.77332499491125,train
2022-07-05,71.91541742040428,train
2022-07-06,59.724990095277796,train
2022-07-07,126.23980509671578,train
2022-07-08,189.9443387751011,train
2022-07-09,245.8634380981706,train
2022-07-10,152.36297628299113,train
2022-07-11,64.50333660852182,train
2022-07-12,59.209820089610055,train
2022-07-13,41.60431927794235,train
2022-07-14,73.0036417020395,train
2022-07-15,85.72660431392364,train
2022-07-16,129.09639383600825,train
2022-07-17,58.691755870427336,train
2022-07-18,36.675473661918986,train
2022-07-19,48.04105013527409,train
2022-07-20,150.09391288724106,train
2022-07-21,78.6039448535399,train
2022-07-22,86.47620561430537,train
2022-07-23,231.3344862529344,train
2022-07-24,70.73168409277447,train
2022-07-25,65.01561240067457,train
2022-07-26,41.09493769930459,train
2022-07-27,59.450039811354,train
2022-07-28,173.2071020179296,train
2022-07-29,117.09119617584095,train
2022-07-30,296.57584730777796,train
2022-07-31,117.43560758412444,train
2022-08-02,43.08615659761585,train
2022-08-03,54.949537795548764,train
2022-08-04,92.7740142229177,train
2022-08-05,102.35964938455562,train
2022-08-06,212.20952334589836,train
2022-08-07,87.30973910662169,train
2022-08-09,60.315409652335205,train
2022-08-10,59.58896206007339,train
2022-08-11,83.55594417768317,train
2022-08-12,40.333759544862936,train
2022-08-13,197.86580116562132,train
2022-08-14,49.297138800778576,train
2022-08-16,118.91165647676796,train
2022-08-17,93.0055513041167,train
2022-08-18,70.02549599511758,train
2022-08-19,182.05471273324574,train
2022-08-20,241.04167838220178,train
2022-08-21,79.83109138389453,train
2022-08-22,98.87501631251092,train
2022-08-23,27.06957900567616,train
2022-08-24,69.45823014618007,train
2022-08-25,93.15315619338104,train
2022-08-26,86.11732313844693,train
2022-08-27,310.45360111214205,train
2022-08-28,225.9367780474831,train
2022-08-29,67.77379788045747,train
2022-08-30,66.32090269593384,train
2022-08-31,75.4174157735389,train
2022-09-01,143.55877877039975,train
2022-09-02,292.1071816406376,train
2022-09-03,411.00147283631566,train
2022-09-04,218.65783105729005,train
2022-09-05,83.19995591533974,train
2022-09-06,88.20115686923778,train
2022-09-07,82.45324882847302,train
2022-09-08,113.87572496069006,train
2022-09-09,224.74146786579334,train
2022-09-10,518.1626224422351,train
2022-09-11,301.84621011856984,train
2022-09-12,113.89598445529498,train
2022-09-13,87.28658539850178,train
2022-09-14,97.85046472820542,train
2022-09-15,192.4159971169003,train
2022-09-16,292.8828308626542,train
2022-09-17,396.59986638573884,train
2022-09-18,264.9363051619369,train
2022-09-19,137.2407106671825,train
2022-09-20,115.62672413725738,train
2022-09-21,131.42044728854304,train
2022-09-22,212.9967494219749,train
2022-09-23,225.03957185783705,train
2022-09-24,635.3088086748609,train
2022-09-25,279.18162408270433,train
2022-09-26,113.17821950357813,train
2022-09-27,143.95528602195301,train
2022-09-28,59.75682644394266,train
2022-09-29,216.08776945598134,train
2022-09-30,188.63036583929687,train
2022-10-01,557.0897942188143,train
2022-10-02,141.55019459099856,train
2022-10-03,160.4465146303506,train
2022-10-04,69.60583503544441,train
2022-10-05,124.47433485257353,train
2022-10-06,185.21808810512687,train
2022-10-07,276.1658536000876,train
2022-10-08,674.8437652895873,train
2022-10-09,285.0279353829787,train
2022-10-10,140.62115205268765,train
2022-10-11,196.0713887863292,train
2022-10-12,116.71205420537761,train
2022-10-13,189.30182337477396,train
2022-10-14,371.99615729483185,train
2022-10-15,577.3174524750605,train
2022-10-16,276.6144566949106,train
2022-10-17,102.22651556286621,train
2022-10-18,139.77314749279637,train
2022-10-19,157.40469622609896,train
2022-10-20,195.75302529968062,train
2022-10-21,199.72967466927315,train
2022-10-22,564.215347892713,train
2022-10-23,217.3293870539109,train
2022-10-24,141.42284919633911,train
2022-10-25,69.39455744885035,train
2022-10-26,41.36988798322838,train
2022-10-27,191.2409464298154,train
2022-10-28,272.15736788183017,train
2022-10-29,294.3820334634176,train
2022-10-30,125.54808806663382,train
2022-10-31,242.80136019931405,train
2022-11-01,141.81356802086242,train
2022-11-02,116.70047735131766,train
2022-11-03,166.0786541305159,train
2022-11-04,162.53034836114148,train
2022-11-05,484.6968315684371,train
2022-11-06,304.778048409252,train
2022-11-07,171.14063356822868,train
2022-11-08,185.69273912158476,train
2022-11-09,162.10200476092334,train
2022-11-10,356.62209510321935,train
2022-11-11,274.9734376319128,train
2022-11-12,412.89139426160233,train
2022-11-13,247.08769041501023,train
2022-11-14,126.40766948058504,train
2022-11-15,125.94459531818708,train
2022-11-16,214.53936522546314,train
2022-11-17,284.61985127736546,train
2022-11-18,330.1689835762355,train
2022-11-19,653.1458465677276,train
2022-11-20,393.60435539772703,train
2022-11-21,151.4310395311652,train
2022-11-22,131.31046717497352,train
2022-11-23,205.22289192071904,train
2022-11-24,623.662493490552,train
2022-11-25,374.17839428513224,train
2022-11-26,767.7740670423143,train
2022-11-27,276.530524502976,train
2022-11-28,163.0484125803242,train
2022-11-29,288.4141651955138,train
2022-11-30,193.62577836616495,train
2022-12-01,278.8950969447206,train
2022-12-02,400.73280328514073,train
2022-12-03,1028.8205492401082,train
2022-12-04,527.4472593983144,train
2022-12-05,281.7835220326779,train
2022-12-06,213.60453426012225,train
2022-12-07,197.7355615574469,train
2022-12-08,540.2136352129234,train
2022-12-09,536.41642708126,train
2022-12-10,902.5633788623026,train
2022-12-11,395.9486683448667,train
2022-12-12,347.84683972577784,train
2022-12-13,391.7665298157101,train
2022-12-14,399.9021640063394,train
2022-12-15,1053.493719455375,train
2022-12-16,1050.0061921698152,train
2022-12-17,1799.4540992352302,train
2022-12-18,535.5279035321589,train
2022-12-19,774.0516161563218,train
2022-12-20,1382.881265382564,train
2022-12-21,1543.003628099236,train
2022-12-22,2396.20619546343,train
2022-12-23,3560.5656578239086,train
2022-12-24,2161.120808495072,train
2022-12-27,359.08217659095857,train
2022-12-28,264.54848055092856,train
2022-12-29,866.9211394252341,train
2022-12-30,1002.905761426912,train
2022-12-31,1201.5414233875201,train
2023-01-03,266.40077720052045,train
2023-01-04,128.57254118979554,train
2023-01-05,244.3150338676524,train
2023-01-06,314.03663744369635,train
2023-01-07,744.5508977980563,train
2023-01-08,386.60325290497275,train
2023-01-10,210.8521372073693,train
2023-01-11,197.86290695210636,train
2023-01-12,297.7219558597129,train
2023-01-13,405.12911361440644,train
2023-01-14,737.8276398027409,train
2023-01-15,365.41760997526575,train
2023-01-16,47.514303275546396,train
2023-01-17,170.10161091634822,train
2023-01-18,109.08001316635612,train
2023-01-19,321.01169201481576,train
2023-01-20,433.20009049626816,train
2023-01-21,743.925747678819,train
2023-01-22,284.61695706385046,train
2023-01-23,212.4034356514025,train
2023-01-24,104.09038906651803,train
2023-01-25,101.57242330847907,train
2023-01-26,307.79381889186874,train
2023-01-27,342.85721562593983,train
2023-01-28,716.5059688378294,train
2023-01-29,329.56409295160313,train
2023-01-30,151.32395363111067,train
2023-01-31,167.875960723323,train
2023-02-01,161.92256352299412,train
2023-02-02,238.93758515680602,train
2023-02-03,285.635720221126,train
2023-02-04,769.7479206595357,train
2023-02-05,320.40969560369837,train
2023-02-06,183.78255820169315,train
2023-02-07,197.2811700355939,train
2023-02-08,142.35478594816504,train
2023-02-09,215.62758950709835,train
2023-02-10,353.50502714757806,train
2023-02-11,623.2515151714238,train
2023-02-12,278.350984803903,train
2023-02-13,285.87593994286993,train
2023-02-14,271.5756309653177,train
2023-02-15,120.92024065616914,train
2023-02-16,194.2046210691624,train
2023-02-17,224.10763510601112,train
2023-02-18,552.1117469730361,train
2023-02-19,241.5597426013845,train
2023-02-20,143.09859882151676,train
2023-02-21,146.66137565846614,train
2023-02-22,195.2957395643126,train
2023-02-23,228.79047257326056,train
2023-02-24,271.5727367518027,train
2023-02-25,456.1569920971474,train
2023-02-26,233.47909846753998,train
2023-03-01,115.50516716962791,train
2023-03-02,347.1638053362409,train
2023-03-03,303.6550935654369,train
2023-03-04,558.4587572114033,train
2023-03-05,232.94656318078233,train
2023-03-06,85.10434840820137,train
2023-03-07,279.259767847609,train
2023-03-08,124.61036288777794,train
2023-03-09,287.6703523221621,train
2023-03-10,223.5664171787085,train
2023-03-11,776.9892428740338,train
2023-03-12,381.72360891870414,train
2023-03-13,150.10259552778604,train
2023-03-14,160.14551642479196,train
2023-03-15,239.70455173827764,train
2023-03-16,183.55391533400916,train
2023-03-17,398.3016639325514,train
2023-03-18,590.3037885168085,train
2023-03-19,407.8670395995844,train
2023-03-20,174.30690315362477,train
2023-03-21,171.73973576583103,train
2023-03-22,149.79580889519738,train
2023-03-23,157.19920706653485,train
2023-03-24,468.4371400412385,train
2023-03-25,717.6549716032794,train
2023-03-26,314.349212503315,train
2023-03-27,116.1476825699551,train
2023-03-28,154.19501343797805,train
2023-03-29,157.81278033171216,train
2023-03-30,202.1116123921077,train
2023-03-31,382.01013605668794,train
2023-04-01,696.5793087871419,train
2023-04-02,305.1166713905055,train
2023-04-03,73.62879182127676,train
2023-04-04,123.0243338815649,train
2023-04-05,257.6920887339237,train
2023-04-06,335.6969313898613,train
2023-04-07,314.3463182897999,train
2023-04-08,500.0766821870796,train
2023-04-10,241.4960699040548,train
2023-04-11,110.74129172395882,train
2023-04-12,139.4692550737227,train
2023-04-13,376.4214097592474,train
2023-04-14,373.17120798191667,train
2023-04-15,669.194260508332,train
2023-04-16,259.3794152131613,train
2023-04-17,150.4267474414646,train
2023-04-18,99.58988705071279,train
2023-04-19,81.90045404711044,train
2023-04-20,180.2950309161335,train
2023-04-21,169.93374653247895,train
2023-04-22,604.1120811968128,train
2023-04-23,186.61309901935073,train
2023-04-24,138.71386534631102,train
2023-04-25,122.91435376799538,train
2023-04-26,127.65507550554457,train
2023-04-27,157.74331920735247,train
2023-04-28,264.30536661566964,train
2023-04-29,387.63648712982314,train
2023-04-30,219.81262224977,train
2023-05-02,121.3167479077224,train
2023-05-03,67.58567400198329,train
2023-05-04,296.28063752924925,train
2023-05-05,167.79492274490335,train
2023-05-06,409.1636472542987,train
2023-05-07,218.02110408399284,train
2023-05-08,147.1881225181938,train
2023-05-09,124.81585204734203,train
2023-05-10,159.25699287569083,train
2023-05-11,269.63071948324625,train
2023-05-12,224.93538017129748,train
2023-05-13,515.0368718460489,train
2023-05-14,403.71384320557763,train
2023-05-15,157.30918718010437,train
2023-05-16,114.31853962848312,train
2023-05-17,220.82270276650056,train
2023-05-19,281.4159569162745,train
2023-05-20,395.3611430013243,train
2023-05-21,215.5320804611038,train
2023-05-22,64.81012324111047,train
2023-05-23,168.29851589651113,train
2023-05-24,64.02579137854892,train
2023-05-25,185.5972300755902,train
2023-05-26,332.333855285446,train
2023-05-27,557.8972797894958,train
2023-05-28,143.1564830918165,train
2023-05-30,150.09970131427104,train
2023-05-31,29.298123412216377,train
2023-06-01,246.3901849578983,train
2023-06-02,342.4201893851767,train
2023-06-03,341.5953385334053,train
2023-06-04,183.5278674123743,train
2023-06-05,67.2181088855799,train
2023-06-06,29.39073824469597,train
2023-06-07,87.37630601746639,train
2023-06-08,137.7645633133952,train
2023-06-09,353.08826040141986,train
2023-06-10,386.5019554319482,train
2023-06-11,196.33765642970803,train
2023-06-12,143.71506630020906,train
2023-06-13,97.9893869769248,train
2023-06-14,75.3479546491792,train
2023-06-15,151.87095998544325,train
2023-06-16,282.09030866526655,train
2023-06-17,345.1349616622348,train
2023-06-18,297.4383229352442,train
2023-06-19,134.82983080919809,train
2023-06-20,73.87479997005067,train
2023-06-21,112.41414713562148,train
2023-06-22,135.6199510987896,train
2023-06-23,133.20328281377522,train
2023-06-24,427.2727412175742,train
2023-06-25,161.92545773650912,train
2023-06-26,79.2435660403521,train
2023-06-27,48.90641997625529,train
2023-06-28,144.62963777094504,train
2023-06-29,234.50365005184548,train
2023-06-30,218.66361948432004,train
2023-07-01,471.282151926471,train
2023-07-02,351.3777802140624,train
2023-07-03,61.426787642090325,train
2023-07-04,91.65105937910263,train
2023-07-05,48.00342535957926,train
2023-07-06,194.65032995047045,train
2023-07-07,83.99586463196125,train
2023-07-08,297.07944045938575,train
2023-07-09,184.57846691831466,train
2023-07-10,64.6422588572412,train
2023-07-11,92.73638944722288,train
2023-07-13,214.08497370361013,train
2023-07-14,135.19739592560146,train
2023-07-15,148.8088820865867,train
2023-07-16,86.47041718727537,train
2023-07-17,91.17061993561474,train
2023-07-18,94.67261828874938,train
2023-07-19,117.63241410314357,train
2023-07-20,174.0666834318808,train
2023-07-21,125.59150126935863,train
2023-07-22,230.79616253914676,train
2023-07-23,227.2391741292274,train
2023-07-24,89.0867862048239,train
2023-07-25,120.67423250739522,train
2023-07-26,61.70173792601412,train
2023-07-27,229.0075385868846,train
2023-07-28,102.49567741976003,train
2023-07-29,285.71675819954567,train
2023-07-30,149.09540922457043,train
2023-07-31,102.49567741976003,train
2023-08-03,205.00293169358,train
2023-08-04,104.13090805572784,train
2023-08-05,183.66678966109367,train
2023-08-06,111.07991470521235,train
2023-08-07,107.53739736286789,train
2023-08-10,188.60721213117696,train
2023-08-11,102.61723438738949,train
2023-08-12,208.47309369804978,train
2023-08-13,43.728671997943025,train
2023-08-17,280.5824234239582,train
2023-08-18,161.497114136291,train
2023-08-19,259.58490437272536,train
2023-08-20,53.32588401364089,train
2023-08-21,137.38542134293186,train
2023-08-22,36.675473661918986,train
2023-08-23,38.93006599009409,train
2023-08-24,56.84814186138043,train
2023-08-25,94.58289766978477,train
2023-08-26,320.29971549012885,train
2023-08-27,123.20377511949411,train
2023-08-28,218.31341964900656,train
2023-08-29,109.16973378532073,train
2023-08-31,182.4309604901941,train
2023-09-01,176.7380425062141,train
2023-09-02,434.01047028046463,train
2023-09-03,269.474431953437,train
2023-09-04,90.93618864090078,train
2023-09-05,135.12793480124176,train
2023-09-07,71.73018775544509,train
2023-09-08,119.75676682314425,train
2023-09-09,445.9462068162722,train
2023-09-10,167.32027172844545,train
2023-09-11,114.0262240634694,train
2023-09-12,138.6733463571012,train
2023-09-14,215.4597251232291,train
2023-09-15,178.39642685030182,train
2023-09-16,590.5932098683072,train
2023-09-17,167.24212796354078,train
2023-09-18,150.40359373334468,train
2023-09-19,154.51337692462667,train
2023-09-21,260.9220310166495,train
2023-09-22,407.71943471032006,train
2023-09-23,551.8628446107472,train
2023-09-24,146.7539904909457,train
2023-09-25,77.81961299097836,train
2023-09-26,118.48331287654983,train
2023-09-28,159.18174332430115,train
2023-09-29,299.0098808738823,train
2023-09-30,585.3083759899404,train
2023-10-01,202.60362868965552,train
2023-10-02,137.119153699553,train
2023-10-03,86.88139550640358,train
2023-10-05,179.86379310240036,train
2023-10-06,281.2509867459203,train
2023-10-07,470.4109936584598,train
2023-10-08,246.58120304988748,train
2023-10-09,129.35976726587208,train
2023-10-10,151.9519979638629,train
2023-10-12,320.8554044850063,train
2023-10-13,212.30213817837796,train
2023-10-14,674.907437986917,train
2023-10-15,432.9830244826441,train
2023-10-16,130.12962806085872,train
2023-10-17,84.40105452405946,train
2023-10-19,331.86788690953307,train
2023-10-20,199.1016303365209,train
2023-10-21,450.22385439142346,train
2023-10-22,290.19121229371603,train
2023-10-23,110.80496442128855,train
2023-10-24,71.38288213364662,train
2023-10-26,284.6603702665753,train
2023-10-27,241.9244135042729,train
2023-10-28,449.73762652090556,train
2023-10-29,201.66300929728467,train
2023-10-30,112.5472809573109,train
2023-10-31,295.03612571780474,train
2023-11-02,166.59671834969862,train
2023-11-03,218.08477678132257,train
2023-11-04,625.1124944615607,train
2023-11-05,221.89356176704584,train
2023-11-06,162.17436009879802,train
2023-11-07,228.74127094350578,train
2023-11-09,215.2281880420301,train
2023-11-10,425.44359827610225,train
2023-11-11,789.6369559345284,train
2023-11-12,296.109878931865,train
2023-11-13,173.560196066758,train
2023-11-14,118.81325321725839,train
2023-11-16,284.1075754852127,train
2023-11-17,375.85993233733996,train
2023-11-18,830.6942688581381,train
2023-11-19,313.7935235084374,train
2023-11-20,195.3652006886723,train
2023-11-21,153.11836601040275,train
2023-11-23,565.6653488637216,train
2023-11-24,591.09969723343,train
2023-11-25,932.4142970558815,train
2023-11-26,335.5782686357467,train
2023-11-27,66.8765916908114,train
2023-11-28,255.8426862978468,train
2023-11-29,81.53578314422205,train
2023-11-30,420.2774271518499,train
2023-12-01,359.1921567045281,train
2023-12-02,776.9226759631891,train
2023-12-03,316.61538168555,train
2023-12-04,223.14965043255035,train
2023-12-05,276.2324205109323,train
2023-12-06,147.59910083732203,train
2023-12-07,454.81986545322326,train
2023-12-08,413.17792139958607,train
2023-12-09,1133.9383841044469,train
2023-12-10,391.103754920778,train
2023-12-12,341.8789714578741,train
2023-12-13,242.90265767233862,train
2023-12-14,665.6835795146526,train
2023-12-15,903.4200660627388,train
2023-12-16,1812.3651857255884,train
2023-12-17,748.5304413811639,train
2023-12-18,896.2453107590853,train
2023-12-19,1223.7400410474725,train
2023-12-20,1381.6685899197842,train
2023-12-21,2454.730086949988,train
2023-12-22,3707.4672532041186,train
2023-12-23,3086.9999714341125,train
2023-12-24,1270.4989545956073,train
2023-12-27,342.29573820403226,train
2023-12-28,594.6393203622595,train
2023-12-29,826.3240064505073,train
2023-12-30,1044.4637732886147,train
2023-12-31,740.3948071905345,train
2024-01-04,410.77282996863164,train
2024-01-05,241.65814586089408,train
2024-01-06,845.1682306465896,train
2024-01-07,207.37039834883961,train
2024-01-09,138.34630022990763,train
2024-01-10,109.10606108799101,train
2024-01-11,296.8565860187318,train
2024-01-12,367.1078306680183,train
2024-01-13,767.6930290638948,train
2024-01-14,304.4423196415135,train
2024-01-16,233.69905869467902,train
2024-01-17,169.37226911057144,train
2024-01-18,378.4328881521636,train
2024-01-19,226.5069381099356,train
2024-01-20,730.7947009613217,train
2024-01-21,400.83699497168027,train
2024-01-23,152.57425386958516,train
2024-01-24,150.47884328473435,train
2024-01-25,213.0430568382147,train
2024-01-26,338.9124026050121,train
2024-01-27,807.3871674219454,train
2024-01-28,378.337379106169,train
2024-01-30,128.59569489791545,train
2024-01-31,116.59339145126313,train
2024-02-01,305.39451588794424,train
2024-02-02,363.6955529338484,train
2024-02-03,605.3797467163773,train
2024-02-04,370.51721418867334,train
2024-02-06,187.82288026861542,train
2024-02-07,204.14913870665876,train
2024-02-08,190.72867063766267,train
2024-02-09,303.03283765971463,train
2024-02-10,598.8561894535959,train
2024-02-11,215.60154158546348,train
2024-02-13,180.24872349989369,train
2024-02-14,212.39185879734256,train
2024-02-15,174.37057585095448,train
2024-02-16,279.0658555421048,train
2024-02-17,433.58791510727644,train
2024-02-18,147.0347292018995,train
2024-02-20,87.62231416624033,train
2024-02-21,69.0385691865069,train
2024-02-22,154.19501343797805,train
2024-02-23,246.46543450928797,train
2024-02-24,522.1248007442528,train
2024-02-25,359.51630861820666,train
2024-02-27,145.1882209793376,train
2024-02-28,155.53503429541718,train
2024-02-29,321.31847864740433,train
2024-03-01,200.3143057993006,train
2024-03-02,745.4191618525525,train
2024-03-03,213.56112105739743,train
2024-03-05,154.16896551634315,train
2024-03-06,136.899193472414,train
2024-03-07,350.34454598921195,train
2024-03-08,274.64639150471925,train
2024-03-09,742.2007964238866,train
2024-03-10,282.63442080608417,train
2024-03-12,192.1555179005514,train
2024-03-13,125.41495424494441,train
2024-03-14,278.0673518794342,train
2024-03-15,211.02289580475357,train
2024-03-16,615.9899334623207,train
2024-03-17,354.19384996414504,train
2024-03-19,97.02561387643404,train
2024-03-20,86.95375084427826,train
2024-03-21,290.8916119643429,train
2024-03-22,315.52715740391477,train
2024-03-23,462.32456109758533,train
2024-03-24,248.2366931804602,train
2024-03-27,209.80443191494393,train
2024-03-28,362.62469393330304,train
2024-03-29,348.8887565911733,train
2024-03-30,804.7071257070672,train
2024-03-31,112.9553650629241,train
2024-04-02,53.80921767064377,train
2024-04-03,107.90206826575628,train
2024-04-04,149.54980074642344,train
2024-04-05,301.4236549453817,train
2024-04-06,420.5263295141388,train
2024-04-07,265.3154471324002,train
2024-04-09,70.23387936819667,train
2024-04-10,93.49756760166453,train
2024-04-11,224.96721651996236,train
2024-04-12,192.73436060354885,train
2024-04-13,346.8164997144424,train
2024-04-14,164.53024989999767,train
2024-04-16,63.26750743762224,train
2024-04-17,193.86889230142387,train
2024-04-18,113.07402781703858,train
2024-04-19,267.7263269903846,train
2024-04-20,493.0900507619003,train
2024-04-21,273.2050731742556,train
2024-04-23,87.29816225256175,train
2024-04-24,148.85229528931148,train
2024-04-25,274.4351139181252,train
2024-04-26,223.13228515146042,train
2024-04-27,518.0902671043605,train
2024-04-28,270.05038044291945,train
2024-04-30,122.0460897134992,train
2024-05-01,275.4220407267359,train
2024-05-02,340.0585111569471,train
2024-05-03,285.42733684804693,train
2024-05-04,324.3950276138358,train
2024-05-05,165.19591900844475,train
2024-05-07,135.02953154173218,train
2024-05-08,114.45167345017254,train
2024-05-09,155.11537333574404,train
2024-05-10,145.6889199174304,train
2024-05-11,353.1056256825098,train
2024-05-12,219.07459780344823,train
2024-05-14,176.86249368735855,train
2024-05-15,128.2165529274521,train
2024-05-16,153.05758752658804,train
2024-05-17,236.51512844476164,train
2024-05-18,552.7745218679682,train
2024-05-19,262.5196368769225,train
2024-05-21,120.97233649943891,train
2024-05-22,133.2785323651649,train
2024-05-23,216.99365828617235,train
2024-05-24,201.37648215930093,train
2024-05-25,609.2087911967054,train
2024-05-26,264.4963847076588,train
2024-05-28,132.8415061244018,train
2024-05-29,154.60599175710627,train
2024-05-30,214.12838690633492,train
2024-05-31,217.62459683243958,train
2024-06-01,690.6722190030529,train
2024-06-02,306.832940004893,train
2024-06-04,194.1872557880725,train
2024-06-05,150.09101867372607,train
2024-06-06,132.05428004832527,train
2024-06-07,291.18971595638664,train
2024-06-08,613.0986141608483,train
2024-06-09,329.7377457625024,train
2024-06-11,87.62231416624033,train
2024-06-12,39.48864919848664,train
2024-06-13,273.83311750700784,train
2024-06-14,209.30083876333615,train
2024-06-15,535.1198194265457,train
2024-06-16,288.3273387900642,train
2024-06-18,62.76970271304443,train
2024-06-19,79.3593345809516,train
2024-06-20,155.97495474969523,train
2024-06-21,250.6909862411694,train
2024-06-22,496.39234838250076,train
2024-06-23,166.44621924691927,train
2024-06-25,93.68858569365368,train
2024-06-26,77.63727753953415,train
2024-06-27,141.58203093966344,train
2024-06-28,230.14496449827462,train
2024-06-29,307.9009047919232,train
2024-06-30,175.69323142730366,train
2024-07-02,151.4599816663151,train
2024-07-03,95.49746914052074,train
2024-07-04,148.40658640800348,train
2024-07-05,167.65600049618396,train
2024-07-06,353.39794124752353,train
2024-07-07,295.27055701251874,train
2024-07-09,131.16286228570917,train
2024-07-10,72.54925018018649,train
2024-07-11,127.66665235960453,train
2024-07-12,157.91118359122174,train
2024-07-13,435.1450019783396,train
2024-07-14,73.47250429146744,train
2024-07-16,98.75924777191143,train
2024-07-17,118.79878214968345,train
2024-07-18,85.11013683523136,train
2024-07-19,177.441336390356,train
2024-07-20,195.00631821281388,train
2024-07-21,57.22149540481379,train
2024-07-23,75.35953150323915,train
2024-07-24,74.74595823806185,train
2024-07-25,109.70516328559337,train
2024-07-26,194.44773500442133,train
2024-07-27,259.82222988095435,train
2024-07-28,170.61967513553094,train
2024-07-30,110.82522391589346,train
2024-07-31,46.55342438857062,train
2024-08-01,153.96926478380905,train
2024-08-02,64.51780767609675,train
2024-08-03,228.692069313751,train
2024-08-04,89.86532964035547,train
2024-08-06,41.60721349145734,train
2024-08-07,95.66533352439002,train
2024-08-08,119.17792412014678,train
2024-08-09,105.28280503469279,train
2024-08-10,206.01011799679557,train
2024-08-11,83.16811956667487,train
2024-08-16,199.06689977434107,train
2024-08-17,242.37301659909593,train
2024-08-23,110.59079262117949,train
2024-08-24,200.65871720758406,train
2024-08-25,119.00716552276253,train
2024-08-27,62.127187312717254,train
2024-08-28,104.52452109376613,train
2024-08-29,136.7863191453295,train
2024-08-30,141.0871204286006,train
2024-08-31,491.37667636102776,train
2024-09-01,199.16240882033563,train
2024-09-03,129.36844990641706,train
2024-09-04,58.57598732982784,train
2024-09-05,184.4337562425653,train
2024-09-06,261.1043664680937,train
2024-09-07,567.5928950647032,train
2024-09-08,270.29928280520835,train
2024-09-10,98.32511574466334,train
2024-09-11,52.36500512666511,train
2024-09-12,260.9307136571945,train
2024-09-13,284.30727621774685,train
2024-09-14,542.0485665814253,train
2024-09-15,284.3969968367114,train
2024-09-17,143.85977697595843,train
2024-09-18,102.8661367496784,train
2024-09-19,121.62642875382603,train
2024-09-20,311.7965161830962,train
2024-09-21,619.338538499161,train
2024-09-22,254.41873324847305,train
2024-09-24,120.96365385889395,train
2024-09-25,71.39156477419158,train
2024-09-26,142.8902154484377,train
2024-09-27,319.2028085679487,train
2024-09-28,693.355154931446,train
2024-09-29,612.0509088684229,train
2024-10-01,79.03228845375803,train
2024-10-02,116.45446920254375,train
2024-10-03,177.06508863340764,train
2024-10-04,234.16502707059198,train
2024-10-05,843.2291075915481,train
2024-10-06,203.21720195483283,train
2024-10-08,168.43454393171555,train
2024-10-09,92.78559107697764,train
2024-10-10,267.08381159005745,train
2024-10-11,314.0163779490914,train
2024-10-12,748.2062894674851,train
2024-10-13,364.2888667044207,train
2024-10-15,160.12525693018702,train
2024-10-16,130.1093685662538,train
2024-10-17,222.94126705947124,train
2024-10-18,264.8292192618824,train
2024-10-19,428.23651431806496,train
2024-10-20,278.2554757579084,train
2024-10-22,89.50644716449705,train
2024-10-23,305.8662726908872,train
2024-10-24,242.55535205054014,train
2024-10-25,283.60108812008997,train
2024-10-26,402.4432834724982,train
2024-10-27,171.96259020648506,train
2024-10-29,166.87745706065238,train
2024-10-30,81.05534370073416,train
2024-10-31,523.670310761256,train
2024-11-01,291.8351255702288,train
2024-11-02,322.9537092833721,train
2024-11-03,339.12946861863617,train
2024-11-05,159.55220265421954,train
2024-11-06,146.56007818544157,train
2024-11-07,410.688897776697,train
2024-11-08,157.34391774228422,train
2024-11-09,617.8509127524576,train
2024-11-10,260.63839809218075,train
2024-11-12,151.85938313138334,train
2024-11-13,116.98121606227143,train
2024-11-14,309.3740594710518,train
2024-11-15,307.0181696698521,train
2024-11-16,961.5590271518035,train
2024-11-17,234.8683209547339,train
2024-11-19,141.67175155862805,train
2024-11-20,147.7409172995564,train
2024-11-21,168.2637853343313,train
2024-11-22,404.9091533872674,train
2024-11-23,800.8636101591641,train
2024-11-24,341.93106730114386,train
2024-11-26,187.88655296594513,train
2024-11-27,104.04697586379322,train
2024-11-28,469.31119252276466,train
2024-11-29,409.24179101920333,train
2024-11-30,1010.5493793199935,train
2024-12-01,255.36224685435892,valid
2024-12-02,77.33917354749047,valid
2024-12-03,99.59856969125775,valid
2024-12-04,193.08166622534733,valid
2024-12-05,372.1611274651862,valid
2024-12-06,654.8534325415701,valid
2024-12-07,1350.8075912094748,valid
2024-12-08,355.105527221366,valid
2024-12-09,206.07957912115526,valid
2024-12-10,321.2258638149248,valid
2024-12-11,300.3122769556266,valid
2024-12-12,661.486969917921,valid
